Order,Superfamily,Family,subfamily,Tribe,Genus,species,animal,type,colony.size.data,sample.size,number.references,colony.size,Reference,colony.size.FG,Sample.Size.FG,CS.lit.search,SS.lit.search,Reference,SD,Min,Max,social.parasite,polyandry,eff.mating.freq,eff.mating.freq.MEAN.harmonic,eff.mating.freq.MEAN.arithmetic,polyandry.clean,polygyny,number.queens,number.queens.MEAN,polygyny.clean,lowrelated,lowrelated.clean,Type of data,Method of data collection,Reference,Notes on mating structure,Q.policing,W.policing,W.policing.clean,Worker.sons,Worker.sons.clean,Reference,Selfish policing,Reference,Caste1,Caste2,Caste3,physical.worker.castes.clean,physical.worker.castes.clean.Wilson,Notes,Reference,Q_W.polymorph,Reference,"Behav.castes (0-none, 1-age polethism, 2-behavioural)",Reference,Continuous.size.based.behavioural.castes (different sized workers do different things but size variation is continous with single peak),Reference,Polymorphic,animal,Voucher,Queen_HW_mean,SD,Sample_size,Reference,Notes,Raw_Data,Total_N_Studies,Dimorphic_castes,Voucher,Minor_mean,SD,Sample_size,Reference,Notes,Raw_Data,Total_N_Studies,Voucher,Worker_HW_mean,Sample_size,SD,Reference,Notes,Raw_Data,Min,Max,Total_N_Studies
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,crinita,Melipona_crinita,bee,1000-1500 n=unknown,,1,1250,"Hilario & Imperatriz-Fonseca, 2009 (citing Cortopassi-Laurino et al., 2007)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,Melipona_crinita,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,eburnea,Melipona_eburnea,bee,1500-2000 n=unknown,,1,1750,"Hilario & Imperatriz-Fonseca, 2009 (citing Cortopassi-Laurino et al., 2007)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,Melipona_eburnea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,fasciata,Melipona_fasciata,bee,1216.67 + 600 n= unknown,,,,"Toth et al., 2004; Hilario & Imperatriz-Fonseca, 2009 (citing Roubik & Buchmann, 1984)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,"Toth et al., 2004",,,1,1,1,1,1,,,,,,,,,,Melipona_fasciata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,fasciatamelanopleura,Melipona_fasciatamelanopleura,bee,2000,,,,,,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Melipona_fasciatamelanopleura,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,fasciculata,Melipona_fasciculata,bee,350,1,1,350,"Gruter, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,"Gruter et al., 2017 - (Head width (mm) = 4.45 +- 0.048, Coefficient of variation = 0.0113. Weight also available.)",,,,,,,,,Melipona_fasciculata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,favosa,Melipona_favosa,bee,241,1,1,241,"Toth et al., 2004",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Wenseleers & Ratnieks, 2006)",,,0,0,94.5,94.5,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Melipona_favosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,flavolineata,Melipona_flavolineata,bee,500-1000 n=unknown,,1,750,"Hilario & Imperatriz-Fonseca, 2009 (citing Cortopassi-Laurino et al., 2007)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Gruter et al., 2017 - (Head width (mm) = 3.77 +- 0.075, Coefficient of variation = 0.0202. Weight also available.)","Gruter et al., 2017",,,,,,,,Melipona_flavolineata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,fuliginosa,Melipona_fuliginosa,bee,(300 + 500)n=unknown,,2,400,"Hilario & Imperatriz-Fonseca, 2009 (citing Roubik & Buchmann, 1984)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,Melipona_fuliginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,grandis,Melipona_grandis,bee,500-700 n=unknown + 700-1000,,2,,"Hilario & Imperatriz-Fonseca, 2009 (citing Cortopassi-Laurino et al., 2007)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,Melipona_grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,marginata,Melipona_marginata,bee,(384.33 - average of Michener and Hammond and Keller) + 75 n=unknown,,,,"Michner, 1974; Hammond&keller, 2004; Hilario & Imperatriz-Fonseca, 2009 (citing Roubik & Buchmann, 1984)",,,,,,,,,,0,"Hughes et al. 2008 - (citing Wenseleers & Ratnieks, 2006)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Wenseleers & Ratnieks, 2006)",,,,,37.1,37.1,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Melipona_marginata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,marginatacarrikeri,Melipona_marginatacarrikeri,bee,210,1,1,210,,,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Melipona_marginatacarrikeri,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,marginatamarginata,Melipona_marginatamarginata,bee,191,1,1,191,"Wille, 1983",,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Melipona_marginatamarginata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,melanoventer,Melipona_melanoventer,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Gruter et al., 2017 - (Head width (mm) = 4.45+- 0.063, Coefficient of variation = 0.0119. Weight also available.)","Gruter et al., 2017",,,,,,,,Melipona_melanoventer,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,mondury,Melipona_mondury,bee,,,,,,,,,,,,,,,1,"1.84 (harmonic), 2.55 (arithmetic) n=9 ",1.84,2.55,,,,,,1,,Starr method,DNA Microsatellite markers,"Viana et al., 2015","Viana et al., 2015 - (7/9 (78%) queens have multiplemates range 2-7 mates per queen. Despite polyandry, worker-worker relatedness was still quite high 0.53-0.9. Sampled from N=10 colonies, 10 worker pupae and 10 males per colony from meliponary farm in Brazil within mondura natural range. Paternal genotypes estimated by subtraction from queen and worker genotypes. Mean effective mating frequency = 2.55 range (arithmetic) 1.84 (harmonic) 1-6.25, n=9, mean observed mating frequency = 2.89.)",,,,0.5 - Worker reproduction present - ranged from 0-100% with mean of 50%,50,"Viana et al., 2015",,,1,1,1,,,,,,,,,,,,Melipona_mondury,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,panamica,Melipona_panamica,bee,1128 + 550,2,2,839,"Toth et al., 2004; Jaffe et al., 2014",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Peters et al., 1999)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Paxton et al., 1999)",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Melipona_panamica,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,quadrifasciata,Melipona_quadrifasciata,bee,483.33,2,2,483.33,"Michner, 1974; Hammond&keller, 2004",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Peters et al., 1999)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hammond&Keller, 2004: Hughes et al., 2008 - (citing Peters et al., 1999)",,,,,64.2,64.2,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Melipona_quadrifasciata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,quinquefasciata,Melipona_quinquefasciata,bee,NA,,,,,,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Crozier & Pamilo, 1996)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Crozier & Pamilo, 1996)",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Melipona_quinquefasciata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,scutellaris,Melipona_scutellaris,bee,612.25 (Michner and Hammond) + 992 (Jaffe),2,3,802.125,"Michner, 1974; Hammond&keller, 2004; Jaffe et al., 2014",,,,,,,,,,0,"1 - Hughes et al., 2008 - (Wenseleers & Ratnieks, 2006)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hammond&Keller, 2004; Hughes et al., 2008 - (Wenseleers & Ratnieks, 2006)",,1,0,0,28.3 + (22.88 n=37),28.3,"Wenseleers&Ratnieks, 2006; Alves et al., 2009 (second value)",,,2,1,1,2,2,"Gruter et al., 2017 - (Worker size differentiation that is significantly different, but show considerable overlap in size. Size overlap among worker groups performing different tasks is similar to some bumblebee species. Head width (mm) = 4.06 +- 0.071, Coefficient of variation = 0.0178. Weight also available.); West & Purcell, 2020 - (Subtle changes in body shape associated with body size. Allometric scaling relationships are primarily linear, meaning that the same allometric scaling relationships exist across all body sizes. Can we truly count these as two castes or just continuous size polymorphism?)","Gruter et al., 2017",,,,,,,,Melipona_scutellaris,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Melipona,subnitida,Melipona_subnitida,bee,450,1,1,450,"Toth et al., 2004",,,,,,,,,,0,"1 - Hughes et al., 2008 - (Wenseleers & Ratnieks, 2006)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Wenseleers & Ratnieks, 2006)",,"1 not from Wenseleers&Ratnieks, 2006",0,0,36.4,36.4,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,"Gruter et al., 2017 - (Head width (mm) = 3.7 +- 0.052, Coefficient of variation = 0.0141. Weight also available.)","Gruter et al., 2017",,,,,,,,Melipona_subnitida,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Meliponula,nebulata,Meliponula_nebulata,bee,1600-1800 n=unknown,,1,1700,"Hilario & Imperatriz-Fonseca, 2009 (citing Kajobe & Echazarreta, 2005)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,Meliponula_nebulata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Nannotrigona,perilampoides,Nannotrigona_perilampoides,bee,1125,1,1,1125,"Jaffe et al., 2014",,,,,,,,,,0 (1 - eff m freq = 1.19. was 0),"1.19 (unknown) - Hughes et al., 2008 - (citing Peters et al., 1999)",1.19,1.19,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (Peters et al., 1999); Jaffe et al., 2014",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Nannotrigona_perilampoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Nannotrigona,testaceicornis,Nannotrigona_testaceicornis,bee,2500,1,1,2500,"Michner, 1974",,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,"Gruter et al., 2017 - (Head width (mm) = 1.88 +- 0.03, Coefficient of variation = 0.016. Weight also available.)","Gruter et al., 2017",,,,,,,,Nannotrigona_testaceicornis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Nogueirapis,mirandula,Nogueirapis_mirandula,bee,3178.5,,,,,,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Nogueirapis_mirandula,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Oxytrigona,mellicolor,Oxytrigona_mellicolor,bee,5500,1,1,5500,"Slaa et al., 2003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Oxytrigona_mellicolor,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Paratrigona,lineata,Paratrigona_lineata,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Gruter et al., 2017 - (Head width (mm) = 1.73 +- 0.029, Coefficient of variation = 0.0169. Weight also available.)","Gruter et al., 2017",,,,,,,,Paratrigona_lineata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Paratrigona,subnuda,Paratrigona_subnuda,bee,3750 + 3750 n=6 (given as a range)- previously NA,,,3750,"Hammond&Keller, 2004; Toth et al., 2004; Toth et al., 2002",,,,,,,,,,0 (1 - eff m frequ = 1.16. was 0),"1.02 (unknown) - Hughes et al., 2008 - (citing Peters et al., 1999 + Toth et al., 2002)",,,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (Peters et al., 1999 + Toth et al., 2002); Jaffe et al., 2014",,1,0,0,64,64,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Paratrigona_subnuda,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,cupira,Partamona_nr_cupira,bee,3390 + 3012.5,2,2,3201.25,"Jaffe et al., 2014; Wille, 1983",,,,,,,,,,0,"1 - Hughes et al., 2008 - (Peters et al., 1999)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (Peters et al., 1999)",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Partamona_nr_cupira,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,helleri,Partamona_helleri,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Gruter et al., 2017 - (Head width (mm) = 2.52 +- 0.031, Coefficient of variation = 0.0121. Weight also available.)","Gruter et al., 2017",,,,,,,,Partamona_helleri,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,seridoensis,Partamona_seridoensis,bee,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,"Fernandes et al., 2012","Fernandes et al., 2012 - (N=49 nests. Phenotypic segregations used to determine patrilines, indicated single male.)",,,,,,,,,1,1,1,,,,,,,,,,,,Partamona_seridoensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,droryana,Plebeia_droryana,bee,2700 n=1 + 2960,2,2,2830,"Hammond&Keller, 2004; Jaffe et al., 2014",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006 + Toth et al., 2002)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Wenseleers & Ratnieks, 2006 + Toth et al., 2002)",,,,,10.46666667,10.46666667,"Wenseleers&Ratnieks, 2006",,,2,1,1,2,2,"Gruter et al., 2017 - (Worker size differentiation that is significantly different, but show considerable overlap in size. Size overlap among worker groups performing different tasks is similar to some bumblebee species. Head width (mm) = 1.63 +- 0.036, Coefficient of variation = 0.0221. Weight also available.); West & Purcell, 2020 - (Subtle changes in body shape associated with body size. Allometric scaling relationships are primarily linear, meaning that the same allometric scaling relationships exist across all body sizes. Can we truly count these as two castes or just continuous size polymorphism?)","Gruter et al., 2017",,,,,,,,Plebeia_droryana,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,frontalis,Plebeia_frontalis,bee,1000,1,1,1000,"Slaa et al., 2003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Plebeia_frontalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,minima,Plebeia_nr_minima,bee,125,1,1,125,"Jaffe et al., 2014",,,,,,,,,,0 (1 - eff m freq = 1.42. Was 0),"1.42 (unknown) - Hughes et al., 2008 - (citing Peters et al., 1999)",1.42,1.42,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Peters et al., 1999); Jaffe et al., 2014",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Plebeia_nr_minima,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,mosquito,Plebeia_mosquito,bee,1175,,,,,,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Plebeia_mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,quadripunctata,Plebeia_quadripunctata,bee,,,,,,,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Peters et al., 1999)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Peters et al., 1999)",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Plebeia_quadripunctata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,remota,Plebeia_remota,bee,2900 n=1 + 3500,2,2,3200,"Hammond&Keller, 2004; Jaffe et al., 2014",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006 + Toth et al., 2002)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hammond&Keller, 2004; Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006 + Toth et al., 2002)",,,,,2.4,2.4,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Plebeia_remota,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,saiqui,Plebeia_saiqui,bee,1500,2,2,1500,"Hammond&Keller, 2004; also mentioned in Jaffe et al., 2014",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006 + Toth et al., 2002)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006 + Toth et al., 2002)",,,,,0,0,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Plebeia_saiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,schrottkyi,Plebeia_schrottkyi,bee,300,1,1,300,"Wille, 1983",,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Plebeia_schrottkyi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,aff_depilis,Scaptotrigona_aff_depilis,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Gruter et al., 2017 - (Head width (mm) = 2.65 +- 0.034, Coefficient of variation = 0.0129. Weight also available.)","Gruter et al., 2017",,,,,,,,Scaptotrigona_aff_depilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,angustula,Scaptotrigona_angustula,bee,NA,,,,,,,,,,,,,,0,,,,0,NA,,,NA,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_angustula,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,barrocoloralensis,Scaptotrigona_barrocoloralensis,bee,5000,1,1,5000,"Jaffe et al., 2014",,,,,,,,,,0,"1 - Hughes et al., 2008 - (citing Peters et al., 1999)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Peters et al., 1999)",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_barrocoloralensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,bipunctata,Scaptotrigona_bipunctata,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,"Gruter et al., 2017 - (Worker size differentiation that is significantly different, but show considerable overlap in size. Size overlap among worker groups performing different tasks is similar to some bumblebee species. Head width (mm) = 2.74 +- 0.058, Coefficient of variation = 0.021. Weight also available.); West & Purcell, 2020 - (Subtle changes in body shape associated with body size. Allometric scaling relationships are primarily linear, meaning that the same allometric scaling relationships exist across all body sizes. Can we truly count these as two castes or just continuous size polymorphism?)","Gruter et al., 2017",,,,,,,,Scaptotrigona_bipunctata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,depilis,Scaptotrigona_depilis,bee,10375,1,1,10375,"Jaffe et al., 2014",,,,,,,,,,0 (1- eff m freq = 1.02. was 0),"1 - Hughes et al., 2008 - (citing Wenseleers & Ratnieks, 2006)",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (Wenseleers & Ratnieks, 2006); Jaffe et al., 2014",,1,0,0,,,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_depilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,mexicana,Scaptotrigona_mexicana,bee,2000,1,1,2000,"Jaffe et al., 2014",,,,,,,,,,0,"1.06 (unknown) - Hughes et al., 2008 - (Palmer et al., 2002)",1.06,1.06,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Palmer et al., 2002)","Hughes et al. 2008 - (citing Palmer et al., 2002 - Genetic analysis. N=5, single patrilines in all colonies = monandrous.)",,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_mexicana,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,pectoralis - was  pectoralisbarrocoloradensis,Scaptotrigona_pectoralis,bee,4600 + 4600,2,2,4600,"Rodriguez-Serrano et al., 2012; Jaffe et al., 2014",,,,,,,,,,0,"1.09 (unknown) - Hughes et al., 2008 - (Palmer et al., 2002)",1.09,1.09,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Palmer et al., 2002)","Hughes et al. 2008 - (citing Palmer et al., 2002 - Genetic analysis. N=7, single patrilines in all colonies = monandrous.)",,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_pectoralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,"postica - may be the junior synonym of Scaptotrigona depilis Jaffe et al., 2014",Scaptotrigona_postica,bee,5750 n=1 + 15000,2,2,10375,"Hammond&Keller, 2004; Toth et al., 2004",,,,,,,,,,1,"1.38 (harmonic) - Jaffe et al., 2012 + 1 - Hughes et al., 2008 - (citing Peters et al., 1999)",1.38,,0,0,"1 - Jaffe et al., 2012 + 1 - Hughes et al., 2008",1,0,1,0,Starr method,DNA Microsatellite markers,"Hammond&Keller, 2004; Jaffe et al., 2012 - (citing Paxton et al., 1999; Toth et al., 2004; Paxton unpublished data; Hammond & Keller, 2004); Hughes et al., 2008 - (Peters et al., 1999)","Jaffe et al., 2012 - (citing Paxton et al., 1999; Toth et al., 2004; Paxton unpublished data; Hammond & Keller, 2004 - Kobs= 3, mean effective paternity = 1.38, Starr method, mean number of workers analysed per colony = 25, mean queen number = 1)",1,0,0,15.43333333,15.43333333,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_postica,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,quadripunctata,Scaptotrigona_quadripunctata,bee,1650,1,1,1650,"Wille, 1983",,,,,,,,,,0,,,,0,0,,,0,0,0,,,"Hammond&Keller, 2004",,,,,0,0,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_quadripunctata,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,tubiba,Scaptotrigona_tubiba,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Gruter et al., 2017 - (Head width (mm) = 2.28 +- 0.035, Coefficient of variation = 0.0152. Weight also available.)","Gruter et al., 2017",,,,,,,,Scaptotrigona_tubiba,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,xanthotricha,Scaptotrigona_xanthotricha,bee,223.5,1,1,223.5,"Wille, 1983",,,,,,,,,,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_xanthotricha,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona - Maybe Trigona,fulviventris,Scaptotrigona_fulviventris,bee,NA,,,,,,,,,,,,,,0,,,,0,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_fulviventris,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,"Scaptotrigona OR Trigona_clavipes OR synonymous with another species. Therefore, unknown.",clavipes,Scaptotrigona_clavipes,bee,NA,,,,,,,,,,,,,,0,"1.01 (unknown) - Hughes et al., 2008 - (citing Peters et al., 1999 + Toth et al., 2002)",1.01,1.01,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Peters et al., 1999 + Toth et al., 2002)",,,,,,,,,,1,1,1,1,1,,,,,,,,,,Scaptotrigona_clavipes,,,,,,,,,,,,,,,,,,,,,,,,,,,
